id,posterior
seen_pair_008690,0.5
seen_pair_008691,0.5
seen_pair_008692,0.5
seen_pair_008693,0.5
seen_pair_008694,0.5
seen_pair_008695,0.5
seen_pair_008696,0.5
seen_pair_008697,0.5
seen_pair_008698,0.5
seen_pair_008699,0.5
seen_pair_008700,0.5
seen_pair_008701,0.5
seen_pair_008702,0.5
seen_pair_008703,0.5
seen_pair_008704,0.5
seen_pair_008705,0.5
seen_pair_008706,0.5
seen_pair_008707,0.5
seen_pair_008708,0.5
seen_pair_008709,0.5
seen_pair_008710,0.5
seen_pair_008711,0.5
seen_pair_008712,0.5
seen_pair_008713,0.5
seen_pair_008714,0.5
seen_pair_008715,0.5
seen_pair_008716,0.5
seen_pair_008717,0.5
seen_pair_008718,0.5
seen_pair_008719,0.5
seen_pair_008720,0.5
seen_pair_008721,0.5
seen_pair_008722,0.5
seen_pair_008723,0.5
seen_pair_008724,0.5
seen_pair_008725,0.5
seen_pair_008726,0.5
seen_pair_008727,0.5
seen_pair_008728,0.5
seen_pair_008729,0.5
seen_pair_008730,0.5
seen_pair_008731,0.5
seen_pair_008732,0.5
seen_pair_008733,0.5
seen_pair_008734,0.5
seen_pair_008735,0.5
seen_pair_008736,0.5
seen_pair_008737,0.5
seen_pair_008738,0.5
seen_pair_008739,0.5
seen_pair_008740,0.5
seen_pair_008741,0.5
seen_pair_008742,0.5
seen_pair_008743,0.5
seen_pair_008744,0.5
seen_pair_008745,0.5
seen_pair_008746,0.5
seen_pair_008747,0.5
seen_pair_008748,0.5
seen_pair_008749,0.5
seen_pair_008750,0.5
seen_pair_008751,0.5
seen_pair_008752,0.5
seen_pair_008753,0.5
seen_pair_008754,0.5
seen_pair_008755,0.5
seen_pair_008756,0.5
seen_pair_008757,0.5
seen_pair_008758,0.5
seen_pair_008759,0.5
seen_pair_008760,0.5
seen_pair_008761,0.5
seen_pair_008762,0.5
seen_pair_008763,0.5
seen_pair_008764,0.5
seen_pair_008765,0.5
seen_pair_008766,0.5
seen_pair_008767,0.5
seen_pair_008768,0.5
seen_pair_008769,0.5
seen_pair_008770,0.5
seen_pair_008771,0.5
seen_pair_008772,0.5
seen_pair_008773,0.5
seen_pair_008774,0.5
seen_pair_008775,0.5
seen_pair_008776,0.5
seen_pair_008777,0.5
seen_pair_008778,0.5
seen_pair_008779,0.5
seen_pair_008780,0.5
seen_pair_008781,0.5
seen_pair_008782,0.5
seen_pair_008783,0.5
seen_pair_008784,0.5
seen_pair_008785,0.5
seen_pair_008786,0.5
seen_pair_008787,0.5
seen_pair_008788,0.5
seen_pair_008789,0.5
seen_pair_008790,0.5
seen_pair_008791,0.5
seen_pair_008792,0.5
seen_pair_008793,0.5
seen_pair_008794,0.5
seen_pair_008795,0.5
seen_pair_008796,0.5
seen_pair_008797,0.5
seen_pair_008798,0.5
seen_pair_008799,0.5
seen_pair_008800,0.5
seen_pair_008801,0.5
seen_pair_008802,0.5
seen_pair_008803,0.5
seen_pair_008804,0.5
seen_pair_008805,0.5
seen_pair_008806,0.5
seen_pair_008807,0.5
seen_pair_008808,0.5
seen_pair_008809,0.5
seen_pair_008810,0.5
seen_pair_008811,0.5
seen_pair_008812,0.5
seen_pair_008813,0.5
seen_pair_008814,0.5
seen_pair_008815,0.5
seen_pair_008816,0.5
seen_pair_008817,0.5
seen_pair_008818,0.5
seen_pair_008819,0.5
seen_pair_008820,0.5
seen_pair_008821,0.5
seen_pair_008822,0.5
seen_pair_008823,0.5
seen_pair_008824,0.5
seen_pair_008825,0.5
seen_pair_008826,0.5
seen_pair_008827,0.5
seen_pair_008828,0.5
seen_pair_008829,0.5
seen_pair_008830,0.5
seen_pair_008831,0.5
seen_pair_008832,0.5
seen_pair_008833,0.5
seen_pair_008834,0.5
seen_pair_008835,0.5
seen_pair_008836,0.5
seen_pair_008837,0.5
seen_pair_008838,0.5
seen_pair_008839,0.5
seen_pair_008840,0.5
seen_pair_008841,0.5
seen_pair_008842,0.5
seen_pair_008843,0.5
seen_pair_008844,0.5
seen_pair_008845,0.5
seen_pair_008846,0.5
seen_pair_008847,0.5
seen_pair_008848,0.5
seen_pair_008849,0.5
seen_pair_008850,0.5
seen_pair_008851,0.5
seen_pair_008852,0.5
seen_pair_008853,0.5
seen_pair_008854,0.5
seen_pair_008855,0.5
seen_pair_008856,0.5
seen_pair_008857,0.5
seen_pair_008858,0.5
seen_pair_008859,0.5
seen_pair_008860,0.5
seen_pair_008861,0.5
seen_pair_008862,0.5
seen_pair_008863,0.5
seen_pair_008864,0.5
seen_pair_008865,0.5
seen_pair_008866,0.5
seen_pair_008867,0.5
seen_pair_008868,0.5
seen_pair_008869,0.5
seen_pair_008870,0.5
seen_pair_008871,0.5
seen_pair_008872,0.5
seen_pair_008873,0.5
seen_pair_008874,0.5
seen_pair_008875,0.5
seen_pair_008876,0.5
seen_pair_008877,0.5
seen_pair_008878,0.5
seen_pair_008879,0.5
seen_pair_008880,0.5
seen_pair_008881,0.5
seen_pair_008882,0.5
seen_pair_008883,0.5
seen_pair_008884,0.5
seen_pair_008885,0.5
seen_pair_008886,0.5
seen_pair_008887,0.5
seen_pair_008888,0.5
seen_pair_008889,0.5
seen_pair_008890,0.5
seen_pair_008891,0.5
seen_pair_008892,0.5
seen_pair_008893,0.5
seen_pair_008894,0.5
seen_pair_008895,0.5
seen_pair_008896,0.5
seen_pair_008897,0.5
seen_pair_008898,0.5
seen_pair_008899,0.5
seen_pair_008900,0.5
seen_pair_008901,0.5
seen_pair_008902,0.5
seen_pair_008903,0.5
seen_pair_008904,0.5
seen_pair_008905,0.5
seen_pair_008906,0.5
seen_pair_008907,0.5
seen_pair_008908,0.5
seen_pair_008909,0.5
seen_pair_008910,0.5
seen_pair_008911,0.5
seen_pair_008912,0.5
seen_pair_008913,0.5
seen_pair_008914,0.5
seen_pair_008915,0.5
seen_pair_008916,0.5
seen_pair_008917,0.5
seen_pair_008918,0.5
seen_pair_008919,0.5
seen_pair_008920,0.5
seen_pair_008921,0.5
seen_pair_008922,0.5
seen_pair_008923,0.5
seen_pair_008924,0.5
seen_pair_008925,0.5
seen_pair_008926,0.5
seen_pair_008927,0.5
seen_pair_008928,0.5
seen_pair_008929,0.5
seen_pair_008930,0.5
seen_pair_008931,0.5
seen_pair_008932,0.5
seen_pair_008933,0.5
seen_pair_008934,0.5
seen_pair_008935,0.5
seen_pair_008936,0.5
seen_pair_008937,0.5
seen_pair_008938,0.5
seen_pair_008939,0.5
seen_pair_008940,0.5
seen_pair_008941,0.5
seen_pair_008942,0.5
seen_pair_008943,0.5
seen_pair_008944,0.5
seen_pair_008945,0.5
seen_pair_008946,0.5
seen_pair_008947,0.5
seen_pair_008948,0.5
seen_pair_008949,0.5
seen_pair_008950,0.5
seen_pair_008951,0.5
seen_pair_008952,0.5
seen_pair_008953,0.5
seen_pair_008954,0.5
seen_pair_008955,0.5
seen_pair_008956,0.5
seen_pair_008957,0.5
seen_pair_008958,0.5
seen_pair_008959,0.5
seen_pair_008960,0.5
seen_pair_008961,0.5
seen_pair_008962,0.5
seen_pair_008963,0.5
seen_pair_008964,0.5
seen_pair_008965,0.5
seen_pair_008966,0.5
seen_pair_008967,0.5
seen_pair_008968,0.5
seen_pair_008969,0.5
seen_pair_008970,0.5
seen_pair_008971,0.5
seen_pair_008972,0.5
seen_pair_008973,0.5
seen_pair_008974,0.5
seen_pair_008975,0.5
seen_pair_008976,0.5
seen_pair_008977,0.5
seen_pair_008978,0.5
seen_pair_008979,0.5
seen_pair_008980,0.5
seen_pair_008981,0.5
seen_pair_008982,0.5
seen_pair_008983,0.5
seen_pair_008984,0.5
seen_pair_008985,0.5
seen_pair_008986,0.5
seen_pair_008987,0.5
seen_pair_008988,0.5
seen_pair_008989,0.5
seen_pair_008990,0.5
seen_pair_008991,0.5
seen_pair_008992,0.5
seen_pair_008993,0.5
seen_pair_008994,0.5
seen_pair_008995,0.5
seen_pair_008996,0.5
seen_pair_008997,0.5
seen_pair_008998,0.5
seen_pair_008999,0.5
seen_pair_009000,0.5
seen_pair_009001,0.5
seen_pair_009002,0.5
seen_pair_009003,0.5
seen_pair_009004,0.5
seen_pair_009005,0.5
seen_pair_009006,0.5
seen_pair_009007,0.5
seen_pair_009008,0.5
seen_pair_009009,0.5
seen_pair_009010,0.5
seen_pair_009011,0.5
seen_pair_009012,0.5
seen_pair_009013,0.5
seen_pair_009014,0.5
seen_pair_009015,0.5
seen_pair_009016,0.5
seen_pair_009017,0.5
seen_pair_009018,0.5
seen_pair_009019,0.5
seen_pair_009020,0.5
seen_pair_009021,0.5
seen_pair_009022,0.5
seen_pair_009023,0.5
seen_pair_009024,0.5
seen_pair_009025,0.5
seen_pair_009026,0.5
seen_pair_009027,0.5
seen_pair_009028,0.5
seen_pair_009029,0.5
seen_pair_009030,0.5
seen_pair_009031,0.5
seen_pair_009032,0.5
seen_pair_009033,0.5
seen_pair_009034,0.5
seen_pair_009035,0.5
seen_pair_009036,0.5
seen_pair_009037,0.5
seen_pair_009038,0.5
seen_pair_009039,0.5
seen_pair_009040,0.5
seen_pair_009041,0.5
seen_pair_009042,0.5
seen_pair_009043,0.5
seen_pair_009044,0.5
seen_pair_009045,0.5
seen_pair_009046,0.5
seen_pair_009047,0.5
seen_pair_009048,0.5
seen_pair_009049,0.5
seen_pair_009050,0.5
seen_pair_009051,0.5
seen_pair_009052,0.5
seen_pair_009053,0.5
seen_pair_009054,0.5
seen_pair_009055,0.5
seen_pair_009056,0.5
seen_pair_009057,0.5
seen_pair_009058,0.5
seen_pair_009059,0.5
seen_pair_009060,0.5
seen_pair_009061,0.5
seen_pair_009062,0.5
seen_pair_009063,0.5
seen_pair_009064,0.5
seen_pair_009065,0.5
seen_pair_009066,0.5
seen_pair_009067,0.5
seen_pair_009068,0.5
seen_pair_009069,0.5
seen_pair_009070,0.5
seen_pair_009071,0.5
seen_pair_009072,0.5
seen_pair_009073,0.5
seen_pair_009074,0.5
seen_pair_009075,0.5
seen_pair_009076,0.5
seen_pair_009077,0.5
seen_pair_009078,0.5
seen_pair_009079,0.5
seen_pair_009080,0.5
seen_pair_009081,0.5
seen_pair_009082,0.5
seen_pair_009083,0.5
seen_pair_009084,0.5
seen_pair_009085,0.5
seen_pair_009086,0.5
seen_pair_009087,0.5
seen_pair_009088,0.5
seen_pair_009089,0.5
seen_pair_009090,0.5
seen_pair_009091,0.5
seen_pair_009092,0.5
seen_pair_009093,0.5
seen_pair_009094,0.5
seen_pair_009095,0.5
seen_pair_009096,0.5
seen_pair_009097,0.5
seen_pair_009098,0.5
seen_pair_009099,0.5
seen_pair_009100,0.5
seen_pair_009101,0.5
seen_pair_009102,0.5
seen_pair_009103,0.5
seen_pair_009104,0.5
seen_pair_009105,0.5
seen_pair_009106,0.5
seen_pair_009107,0.5
seen_pair_009108,0.5
seen_pair_009109,0.5
seen_pair_009110,0.5
seen_pair_009111,0.5
seen_pair_009112,0.5
seen_pair_009113,0.5
seen_pair_009114,0.5
seen_pair_009115,0.5
seen_pair_009116,0.5
seen_pair_009117,0.5
seen_pair_009118,0.5
seen_pair_009119,0.5
seen_pair_009120,0.5
seen_pair_009121,0.5
seen_pair_009122,0.5
seen_pair_009123,0.5
seen_pair_009124,0.5
seen_pair_009125,0.5
seen_pair_009126,0.5
seen_pair_009127,0.5
seen_pair_009128,0.5
seen_pair_009129,0.5
seen_pair_009130,0.5
seen_pair_009131,0.5
seen_pair_009132,0.5
seen_pair_009133,0.5
seen_pair_009134,0.5
seen_pair_009135,0.5
seen_pair_009136,0.5
seen_pair_009137,0.5
seen_pair_009138,0.5
seen_pair_009139,0.5
seen_pair_009140,0.5
seen_pair_009141,0.5
seen_pair_009142,0.5
seen_pair_009143,0.5
seen_pair_009144,0.5
seen_pair_009145,0.5
seen_pair_009146,0.5
seen_pair_009147,0.5
seen_pair_009148,0.5
seen_pair_009149,0.5
seen_pair_009150,0.5
seen_pair_009151,0.5
seen_pair_009152,0.5
seen_pair_009153,0.5
seen_pair_009154,0.5
seen_pair_009155,0.5
seen_pair_009156,0.5
seen_pair_009157,0.5
seen_pair_009158,0.5
seen_pair_009159,0.5
seen_pair_009160,0.5
seen_pair_009161,0.5
seen_pair_009162,0.5
seen_pair_009163,0.5
seen_pair_009164,0.5
seen_pair_009165,0.5
seen_pair_009166,0.5
seen_pair_009167,0.5
seen_pair_009168,0.5
seen_pair_009169,0.5
seen_pair_009170,0.5
seen_pair_009171,0.5
seen_pair_009172,0.5
seen_pair_009173,0.5
seen_pair_009174,0.5
seen_pair_009175,0.5
seen_pair_009176,0.5
seen_pair_009177,0.5
seen_pair_009178,0.5
seen_pair_009179,0.5
seen_pair_009180,0.5
seen_pair_009181,0.5
seen_pair_009182,0.5
seen_pair_009183,0.5
seen_pair_009184,0.5
seen_pair_009185,0.5
seen_pair_009186,0.5
seen_pair_009187,0.5
seen_pair_009188,0.5
seen_pair_009189,0.5
seen_pair_009190,0.5
seen_pair_009191,0.5
seen_pair_009192,0.5
seen_pair_009193,0.5
seen_pair_009194,0.5
seen_pair_009195,0.5
seen_pair_009196,0.5
seen_pair_009197,0.5
seen_pair_009198,0.5
seen_pair_009199,0.5
seen_pair_009200,0.5
seen_pair_009201,0.5
seen_pair_009202,0.5
seen_pair_009203,0.5
seen_pair_009204,0.5
seen_pair_009205,0.5
seen_pair_009206,0.5
seen_pair_009207,0.5
seen_pair_009208,0.5
seen_pair_009209,0.5
seen_pair_009210,0.5
seen_pair_009211,0.5
seen_pair_009212,0.5
seen_pair_009213,0.5
seen_pair_009214,0.5
seen_pair_009215,0.5
seen_pair_009216,0.5
seen_pair_009217,0.5
seen_pair_009218,0.5
seen_pair_009219,0.5
seen_pair_009220,0.5
seen_pair_009221,0.5
seen_pair_009222,0.5
seen_pair_009223,0.5
seen_pair_009224,0.5
seen_pair_009225,0.5
seen_pair_009226,0.5
seen_pair_009227,0.5
seen_pair_009228,0.5
seen_pair_009229,0.5
seen_pair_009230,0.5
seen_pair_009231,0.5
seen_pair_009232,0.5
seen_pair_009233,0.5
seen_pair_009234,0.5
seen_pair_009235,0.5
seen_pair_009236,0.5
seen_pair_009237,0.5
seen_pair_009238,0.5
seen_pair_009239,0.5
seen_pair_009240,0.5
seen_pair_009241,0.5
seen_pair_009242,0.5
seen_pair_009243,0.5
seen_pair_009244,0.5
seen_pair_009245,0.5
seen_pair_009246,0.5
seen_pair_009247,0.5
seen_pair_009248,0.5
seen_pair_009249,0.5
seen_pair_009250,0.5
seen_pair_009251,0.5
seen_pair_009252,0.5
seen_pair_009253,0.5
seen_pair_009254,0.5
seen_pair_009255,0.5
seen_pair_009256,0.5
seen_pair_009257,0.5
seen_pair_009258,0.5
seen_pair_009259,0.5
seen_pair_009260,0.5
seen_pair_009261,0.5
seen_pair_009262,0.5
seen_pair_009263,0.5
seen_pair_009264,0.5
seen_pair_009265,0.5
seen_pair_009266,0.5
seen_pair_009267,0.5
seen_pair_009268,0.5
seen_pair_009269,0.5
seen_pair_009270,0.5
seen_pair_009271,0.5
seen_pair_009272,0.5
seen_pair_009273,0.5
seen_pair_009274,0.5
seen_pair_009275,0.5
seen_pair_009276,0.5
seen_pair_009277,0.5
seen_pair_009278,0.5
seen_pair_009279,0.5
seen_pair_009280,0.5
seen_pair_009281,0.5
seen_pair_009282,0.5
seen_pair_009283,0.5
seen_pair_009284,0.5
seen_pair_009285,0.5
seen_pair_009286,0.5
seen_pair_009287,0.5
seen_pair_009288,0.5
seen_pair_009289,0.5
seen_pair_009290,0.5
seen_pair_009291,0.5
seen_pair_009292,0.5
seen_pair_009293,0.5
seen_pair_009294,0.5
seen_pair_009295,0.5
seen_pair_009296,0.5
seen_pair_009297,0.5
seen_pair_009298,0.5
seen_pair_009299,0.5
seen_pair_009300,0.5
seen_pair_009301,0.5
seen_pair_009302,0.5
seen_pair_009303,0.5
seen_pair_009304,0.5
seen_pair_009305,0.5
seen_pair_009306,0.5
seen_pair_009307,0.5
seen_pair_009308,0.5
seen_pair_009309,0.5
seen_pair_009310,0.5
seen_pair_009311,0.5
seen_pair_009312,0.5
seen_pair_009313,0.5
seen_pair_009314,0.5
seen_pair_009315,0.5
seen_pair_009316,0.5
seen_pair_009317,0.5
seen_pair_009318,0.5
seen_pair_009319,0.5
seen_pair_009320,0.5
seen_pair_009321,0.5
seen_pair_009322,0.5
seen_pair_009323,0.5
seen_pair_009324,0.5
seen_pair_009325,0.5
seen_pair_009326,0.5
seen_pair_009327,0.5
seen_pair_009328,0.5
seen_pair_009329,0.5
seen_pair_009330,0.5
seen_pair_009331,0.5
seen_pair_009332,0.5
seen_pair_009333,0.5
seen_pair_009334,0.5
seen_pair_009335,0.5
seen_pair_009336,0.5
seen_pair_009337,0.5
seen_pair_009338,0.5
seen_pair_009339,0.5
seen_pair_009340,0.5
seen_pair_009341,0.5
seen_pair_009342,0.5
seen_pair_009343,0.5
seen_pair_009344,0.5
seen_pair_009345,0.5
seen_pair_009346,0.5
seen_pair_009347,0.5
seen_pair_009348,0.5
seen_pair_009349,0.5
seen_pair_009350,0.5
seen_pair_009351,0.5
seen_pair_009352,0.5
seen_pair_009353,0.5
seen_pair_009354,0.5
seen_pair_009355,0.5
seen_pair_009356,0.5
seen_pair_009357,0.5
seen_pair_009358,0.5
seen_pair_009359,0.5
seen_pair_009360,0.5
seen_pair_009361,0.5
seen_pair_009362,0.5
seen_pair_009363,0.5
seen_pair_009364,0.5
seen_pair_009365,0.5
seen_pair_009366,0.5
seen_pair_009367,0.5
seen_pair_009368,0.5
seen_pair_009369,0.5
seen_pair_009370,0.5
seen_pair_009371,0.5
seen_pair_009372,0.5
seen_pair_009373,0.5
seen_pair_009374,0.5
seen_pair_009375,0.5
seen_pair_009376,0.5
seen_pair_009377,0.5
seen_pair_009378,0.5
seen_pair_009379,0.5
seen_pair_009380,0.5
seen_pair_009381,0.5
seen_pair_009382,0.5
seen_pair_009383,0.5
seen_pair_009384,0.5
seen_pair_009385,0.5
seen_pair_009386,0.5
seen_pair_009387,0.5
seen_pair_009388,0.5
seen_pair_009389,0.5
seen_pair_009390,0.5
seen_pair_009391,0.5
seen_pair_009392,0.5
seen_pair_009393,0.5
seen_pair_009394,0.5
seen_pair_009395,0.5
seen_pair_009396,0.5
seen_pair_009397,0.5
seen_pair_009398,0.5
seen_pair_009399,0.5
seen_pair_009400,0.5
seen_pair_009401,0.5
seen_pair_009402,0.5
seen_pair_009403,0.5
seen_pair_009404,0.5
seen_pair_009405,0.5
seen_pair_009406,0.5
seen_pair_009407,0.5
seen_pair_009408,0.5
seen_pair_009409,0.5
seen_pair_009410,0.5
seen_pair_009411,0.5
seen_pair_009412,0.5
seen_pair_009413,0.5
seen_pair_009414,0.5
seen_pair_009415,0.5
seen_pair_009416,0.5
seen_pair_009417,0.5
seen_pair_009418,0.5
seen_pair_009419,0.5
seen_pair_009420,0.5
seen_pair_009421,0.5
seen_pair_009422,0.5
seen_pair_009423,0.5
seen_pair_009424,0.5
seen_pair_009425,0.5
seen_pair_009426,0.5
seen_pair_009427,0.5
seen_pair_009428,0.5
seen_pair_009429,0.5
seen_pair_009430,0.5
seen_pair_009431,0.5
seen_pair_009432,0.5
seen_pair_009433,0.5
seen_pair_009434,0.5
seen_pair_009435,0.5
seen_pair_009436,0.5
seen_pair_009437,0.5
seen_pair_009438,0.5
seen_pair_009439,0.5
seen_pair_009440,0.5
seen_pair_009441,0.5
seen_pair_009442,0.5
seen_pair_009443,0.5
seen_pair_009444,0.5
seen_pair_009445,0.5
seen_pair_009446,0.5
seen_pair_009447,0.5
seen_pair_009448,0.5
seen_pair_009449,0.5
seen_pair_009450,0.5
seen_pair_009451,0.5
seen_pair_009452,0.5
seen_pair_009453,0.5
seen_pair_009454,0.5
seen_pair_009455,0.5
seen_pair_009456,0.5
seen_pair_009457,0.5
seen_pair_009458,0.5
seen_pair_009459,0.5
seen_pair_009460,0.5
seen_pair_009461,0.5
seen_pair_009462,0.5
seen_pair_009463,0.5
seen_pair_009464,0.5
seen_pair_009465,0.5
seen_pair_009466,0.5
seen_pair_009467,0.5
seen_pair_009468,0.5
seen_pair_009469,0.5
seen_pair_009470,0.5
seen_pair_009471,0.5
seen_pair_009472,0.5
seen_pair_009473,0.5
seen_pair_009474,0.5
seen_pair_009475,0.5
seen_pair_009476,0.5
seen_pair_009477,0.5
seen_pair_009478,0.5
seen_pair_009479,0.5
seen_pair_009480,0.5
seen_pair_009481,0.5
seen_pair_009482,0.5
seen_pair_009483,0.5
seen_pair_009484,0.5
seen_pair_009485,0.5
seen_pair_009486,0.5
seen_pair_009487,0.5
seen_pair_009488,0.5
seen_pair_009489,0.5
seen_pair_009490,0.5
seen_pair_009491,0.5
seen_pair_009492,0.5
seen_pair_009493,0.5
seen_pair_009494,0.5
seen_pair_009495,0.5
seen_pair_009496,0.5
seen_pair_009497,0.5
seen_pair_009498,0.5
seen_pair_009499,0.5
seen_pair_009500,0.5
seen_pair_009501,0.5
seen_pair_009502,0.5
seen_pair_009503,0.5
seen_pair_009504,0.5
seen_pair_009505,0.5
seen_pair_009506,0.5
seen_pair_009507,0.5
seen_pair_009508,0.5
seen_pair_009509,0.5
seen_pair_009510,0.5
seen_pair_009511,0.5
seen_pair_009512,0.5
seen_pair_009513,0.5
seen_pair_009514,0.5
seen_pair_009515,0.5
seen_pair_009516,0.5
seen_pair_009517,0.5
seen_pair_009518,0.5
seen_pair_009519,0.5
seen_pair_009520,0.5
seen_pair_009521,0.5
seen_pair_009522,0.5
seen_pair_009523,0.5
seen_pair_009524,0.5
seen_pair_009525,0.5
seen_pair_009526,0.5
seen_pair_009527,0.5
seen_pair_009528,0.5
seen_pair_009529,0.5
seen_pair_009530,0.5
seen_pair_009531,0.5
seen_pair_009532,0.5
seen_pair_009533,0.5
seen_pair_009534,0.5
seen_pair_009535,0.5
seen_pair_009536,0.5
seen_pair_009537,0.5
seen_pair_009538,0.5
seen_pair_009539,0.5
seen_pair_009540,0.5
seen_pair_009541,0.5
seen_pair_009542,0.5
seen_pair_009543,0.5
seen_pair_009544,0.5
seen_pair_009545,0.5
seen_pair_009546,0.5
seen_pair_009547,0.5
seen_pair_009548,0.5
seen_pair_009549,0.5
seen_pair_009550,0.5
seen_pair_009551,0.5
seen_pair_009552,0.5
seen_pair_009553,0.5
seen_pair_009554,0.5
seen_pair_009555,0.5
seen_pair_009556,0.5
seen_pair_009557,0.5
seen_pair_009558,0.5
seen_pair_009559,0.5
seen_pair_009560,0.5
seen_pair_009561,0.5
seen_pair_009562,0.5
seen_pair_009563,0.5
seen_pair_009564,0.5
seen_pair_009565,0.5
seen_pair_009566,0.5
seen_pair_009567,0.5
seen_pair_009568,0.5
seen_pair_009569,0.5
seen_pair_009570,0.5
seen_pair_009571,0.5
seen_pair_009572,0.5
seen_pair_009573,0.5
seen_pair_009574,0.5
seen_pair_009575,0.5
seen_pair_009576,0.5
seen_pair_009577,0.5
seen_pair_009578,0.5
seen_pair_009579,0.5
seen_pair_009580,0.5
seen_pair_009581,0.5
seen_pair_009582,0.5
seen_pair_009583,0.5
seen_pair_009584,0.5
seen_pair_009585,0.5
seen_pair_009586,0.5
seen_pair_009587,0.5
seen_pair_009588,0.5
seen_pair_009589,0.5
seen_pair_009590,0.5
seen_pair_009591,0.5
seen_pair_009592,0.5
seen_pair_009593,0.5
seen_pair_009594,0.5
seen_pair_009595,0.5
seen_pair_009596,0.5
seen_pair_009597,0.5
seen_pair_009598,0.5
seen_pair_009599,0.5
seen_pair_009600,0.5
seen_pair_009601,0.5
seen_pair_009602,0.5
seen_pair_009603,0.5
seen_pair_009604,0.5
seen_pair_009605,0.5
seen_pair_009606,0.5
seen_pair_009607,0.5
seen_pair_009608,0.5
seen_pair_009609,0.5
seen_pair_009610,0.5
seen_pair_009611,0.5
seen_pair_009612,0.5
seen_pair_009613,0.5
seen_pair_009614,0.5
seen_pair_009615,0.5
seen_pair_009616,0.5
seen_pair_009617,0.5
seen_pair_009618,0.5
seen_pair_009619,0.5
seen_pair_009620,0.5
seen_pair_009621,0.5
seen_pair_009622,0.5
seen_pair_009623,0.5
seen_pair_009624,0.5
seen_pair_009625,0.5
seen_pair_009626,0.5
seen_pair_009627,0.5
seen_pair_009628,0.5
seen_pair_009629,0.5
seen_pair_009630,0.5
seen_pair_009631,0.5
seen_pair_009632,0.5
seen_pair_009633,0.5
seen_pair_009634,0.5
seen_pair_009635,0.5
seen_pair_009636,0.5
seen_pair_009637,0.5
seen_pair_009638,0.5
seen_pair_009639,0.5
seen_pair_009640,0.5
seen_pair_009641,0.5
seen_pair_009642,0.5
seen_pair_009643,0.5
seen_pair_009644,0.5
seen_pair_009645,0.5
seen_pair_009646,0.5
seen_pair_009647,0.5
seen_pair_009648,0.5
seen_pair_009649,0.5
seen_pair_009650,0.5
seen_pair_009651,0.5
seen_pair_009652,0.5
seen_pair_009653,0.5
seen_pair_009654,0.5
seen_pair_009655,0.5
seen_pair_009656,0.5
seen_pair_009657,0.5
seen_pair_009658,0.5
seen_pair_009659,0.5
seen_pair_009660,0.5
seen_pair_009661,0.5
seen_pair_009662,0.5
seen_pair_009663,0.5
seen_pair_009664,0.5
seen_pair_009665,0.5
seen_pair_009666,0.5
seen_pair_009667,0.5
seen_pair_009668,0.5
seen_pair_009669,0.5
seen_pair_009670,0.5
seen_pair_009671,0.5
seen_pair_009672,0.5
seen_pair_009673,0.5
seen_pair_009674,0.5
seen_pair_009675,0.5
seen_pair_009676,0.5
seen_pair_009677,0.5
seen_pair_009678,0.5
seen_pair_009679,0.5
seen_pair_009680,0.5
seen_pair_009681,0.5
seen_pair_009682,0.5
seen_pair_009683,0.5
seen_pair_009684,0.5
seen_pair_009685,0.5
seen_pair_009686,0.5
seen_pair_009687,0.5
seen_pair_009688,0.5
seen_pair_009689,0.5
seen_pair_009690,0.5
seen_pair_009691,0.5
seen_pair_009692,0.5
seen_pair_009693,0.5
seen_pair_009694,0.5
seen_pair_009695,0.5
seen_pair_009696,0.5
seen_pair_009697,0.5
seen_pair_009698,0.5
seen_pair_009699,0.5
seen_pair_009700,0.5
seen_pair_009701,0.5
seen_pair_009702,0.5
seen_pair_009703,0.5
seen_pair_009704,0.5
seen_pair_009705,0.5
seen_pair_009706,0.5
seen_pair_009707,0.5
seen_pair_009708,0.5
seen_pair_009709,0.5
seen_pair_009710,0.5
seen_pair_009711,0.5
seen_pair_009712,0.5
seen_pair_009713,0.5
seen_pair_009714,0.5
seen_pair_009715,0.5
seen_pair_009716,0.5
seen_pair_009717,0.5
seen_pair_009718,0.5
seen_pair_009719,0.5
seen_pair_009720,0.5
seen_pair_009721,0.5
seen_pair_009722,0.5
seen_pair_009723,0.5
seen_pair_009724,0.5
seen_pair_009725,0.5
seen_pair_009726,0.5
seen_pair_009727,0.5
seen_pair_009728,0.5
seen_pair_009729,0.5
seen_pair_009730,0.5
seen_pair_009731,0.5
seen_pair_009732,0.5
seen_pair_009733,0.5
seen_pair_009734,0.5
seen_pair_009735,0.5
seen_pair_009736,0.5
seen_pair_009737,0.5
seen_pair_009738,0.5
seen_pair_009739,0.5
seen_pair_009740,0.5
seen_pair_009741,0.5
seen_pair_009742,0.5
seen_pair_009743,0.5
seen_pair_009744,0.5
seen_pair_009745,0.5
seen_pair_009746,0.5
seen_pair_009747,0.5
seen_pair_009748,0.5
seen_pair_009749,0.5
seen_pair_009750,0.5
seen_pair_009751,0.5
seen_pair_009752,0.5
seen_pair_009753,0.5
seen_pair_009754,0.5
seen_pair_009755,0.5
seen_pair_009756,0.5
seen_pair_009757,0.5
seen_pair_009758,0.5
seen_pair_009759,0.5
seen_pair_009760,0.5
seen_pair_009761,0.5
seen_pair_009762,0.5
seen_pair_009763,0.5
seen_pair_009764,0.5
seen_pair_009765,0.5
